,X_Coordinate,Y_Coordinate,Distance(median),Distance(direct),Date
166,222.13869094848633,163.3923053741455,643.0,639,2022-12-19 14:46:30.797
167,221.85470581054688,164.58847045898438,643,642,2022-12-19 14:46:30.828
168,221.43064498901367,165.5925178527832,646.0,644,2022-12-19 14:46:30.859
169,221.3922119140625,167.28069305419922,649,646,2022-12-19 14:46:30.897
170,221.59900665283203,169.02018070220947,654,650,2022-12-19 14:46:30.928
171,222.90748596191406,170.08715629577637,654,649,2022-12-19 14:46:30.959
172,223.45972061157227,171.2074327468872,655.5,651,2022-12-19 14:46:30.997
173,224.24625396728516,172.69789695739746,657,650,2022-12-19 14:46:31.028
174,226.25398635864258,174.9537992477417,660.0,655,2022-12-19 14:46:31.059
175,228.13264846801758,177.88690567016602,670.0,0,2022-12-19 14:46:31.097
176,229.9891471862793,181.30896091461182,696,0,2022-12-19 14:46:31.128
177,234.16805267333984,184.90559577941895,1319.0,1388,2022-12-19 14:46:31.160
178,238.95368576049805,189.68492031097412,1351,0,2022-12-19 14:46:31.198
179,244.23049926757812,194.04519081115723,1388,0,2022-12-19 14:46:31.228
180,248.33742141723633,199.77519035339355,1351.0,1325,2022-12-19 14:46:31.260
181,254.92172241210938,204.67340469360352,1307.0,1283,2022-12-19 14:46:31.298
182,262.0526695251465,209.55682754516602,1313,1243,2022-12-19 14:46:31.329
183,268.4368896484375,214.90739822387695,1291,0,2022-12-19 14:46:31.360
184,273.9303779602051,220.63851356506348,1293,0,2022-12-19 14:46:31.398
185,279.19189453125,225.38018703460693,2070.0,0,2022-12-19 14:46:31.429
186,281.6868591308594,229.2117691040039,2036.0,0,2022-12-19 14:46:31.461
187,287.44266510009766,232.9278802871704,2022.0,0,2022-12-19 14:46:31.498
188,291.5766906738281,238.19310665130615,2002.0,2043,2022-12-19 14:46:31.530
189,289.8971748352051,246.5892791748047,1996.0,1199,2022-12-19 14:46:31.561
190,293.46256256103516,252.38322257995605,1976.0,0,2022-12-19 14:46:31.599
191,291.7663764953613,258.8645553588867,1231.0,0,2022-12-19 14:46:31.630
192,293.4309196472168,264.12468910217285,1983,0,2022-12-19 14:46:31.662
193,292.90782928466797,269.0811538696289,1216,0,2022-12-19 14:46:31.699
194,292.2895622253418,273.71028900146484,1204.0,0,2022-12-19 14:46:31.731
195,291.3813591003418,278.3195972442627,867,0,2022-12-19 14:46:31.762
196,291.52360916137695,283.32584381103516,850.0,0,2022-12-19 14:46:31.799
197,292.13253021240234,288.0837821960449,847.0,847,2022-12-19 14:46:31.831
198,292.0233154296875,291.6961097717285,848.0,846,2022-12-19 14:46:31.862
199,291.1910629272461,294.25904273986816,850,845,2022-12-19 14:46:31.900
200,291.1753845214844,296.52371406555176,848.0,846,2022-12-19 14:46:31.931
201,291.3492202758789,299.0007019042969,854,845,2022-12-19 14:46:31.962
202,292.3210334777832,301.2208557128906,853.0,847,2022-12-19 14:46:32.000
203,293.00533294677734,303.33930015563965,856.0,848,2022-12-19 14:46:32.032
204,292.9361343383789,304.9100875854492,856.0,850,2022-12-19 14:46:32.063
205,294.4958305358887,306.6001796722412,857.0,852,2022-12-19 14:46:32.101
206,295.1484489440918,306.5888786315918,854.0,848,2022-12-19 14:46:32.131
207,295.9369659423828,306.91389083862305,854.0,848,2022-12-19 14:46:32.163
208,296.8230438232422,306.5962886810303,856.0,852,2022-12-19 14:46:32.201
209,297.16787338256836,306.1263942718506,854.0,850,2022-12-19 14:46:32.232
210,297.43186950683594,305.36988258361816,853.0,848,2022-12-19 14:46:32.264
211,298.5566520690918,304.5468235015869,851,846,2022-12-19 14:46:32.301
212,298.39927673339844,302.46768951416016,853,846,2022-12-19 14:46:32.332
213,300.6501007080078,300.5192184448242,854.0,848,2022-12-19 14:46:32.364
214,301.954345703125,298.53941917419434,860,862,2022-12-19 14:46:32.402
215,304.04918670654297,296.1488342285156,860.0,863,2022-12-19 14:46:32.433
216,305.9343147277832,294.14514541625977,863,872,2022-12-19 14:46:32.464
217,308.4309768676758,293.6190891265869,863,865,2022-12-19 14:46:32.502
218,308.764705657959,292.88360595703125,862,865,2022-12-19 14:46:32.533
219,308.8812446594238,293.7758445739746,862.0,865,2022-12-19 14:46:32.565
220,307.45452880859375,293.45775604248047,856.0,864,2022-12-19 14:46:32.603
221,306.53093338012695,294.12769317626953,851.0,862,2022-12-19 14:46:32.634
222,306.1798286437988,295.90335845947266,850,853,2022-12-19 14:46:32.665
223,306.2353706359863,296.90211296081543,851.0,851,2022-12-19 14:46:32.703
224,306.63307189941406,298.5377883911133,848.0,852,2022-12-19 14:46:32.734
225,306.57297134399414,299.7352409362793,847.0,846,2022-12-19 14:46:32.766
226,306.9225311279297,301.7240524291992,846,843,2022-12-19 14:46:32.803
227,307.23318099975586,304.11961555480957,844,838,2022-12-19 14:46:32.834
228,307.7408790588379,305.5857753753662,841,834,2022-12-19 14:46:32.865
229,308.5322380065918,307.8420066833496,839.0,836,2022-12-19 14:46:32.903
230,309.8301124572754,310.7892608642578,837,825,2022-12-19 14:46:32.935
231,311.82884216308594,312.8236770629883,833.0,830,2022-12-19 14:46:32.966
232,313.66016387939453,314.57579612731934,832,830,2022-12-19 14:46:33.004
233,315.85166931152344,316.80487632751465,826.0,821,2022-12-19 14:46:33.035
234,318.3086395263672,319.31407928466797,823.0,821,2022-12-19 14:46:33.066
235,321.98822021484375,322.0089912414551,819.0,819,2022-12-19 14:46:33.104
236,326.2229537963867,324.10563468933105,816,821,2022-12-19 14:46:33.135
237,329.60365295410156,325.6926155090332,812,811,2022-12-19 14:46:33.166
238,332.5764846801758,327.90432929992676,805.0,805,2022-12-19 14:46:33.204
239,335.59974670410156,329.0503120422363,804,806,2022-12-19 14:46:33.235
240,339.42081451416016,331.2510395050049,796,797,2022-12-19 14:46:33.267
241,342.2043991088867,333.54841232299805,789,792,2022-12-19 14:46:33.305
242,345.31219482421875,334.4260597229004,786,788,2022-12-19 14:46:33.336
243,347.78541564941406,336.8548107147217,784,786,2022-12-19 14:46:33.367
244,350.4550552368164,338.6352252960205,782.0,784,2022-12-19 14:46:33.405
245,351.3922882080078,339.57401275634766,783,785,2022-12-19 14:46:33.436
246,352.54661560058594,342.2604560852051,785.0,790,2022-12-19 14:46:33.468
247,354.2136764526367,344.05091285705566,791.0,796,2022-12-19 14:46:33.506
248,355.72391510009766,345.72200775146484,790,789,2022-12-19 14:46:33.537
249,355.70648193359375,346.58369064331055,791,792,2022-12-19 14:46:33.568
250,357.36888885498047,347.66621589660645,794.0,0,2022-12-19 14:46:33.606
251,357.42931365966797,347.9329490661621,793.0,787,2022-12-19 14:46:33.637
252,357.86067962646484,347.57134437561035,792,792,2022-12-19 14:46:33.669
253,357.4992370605469,348.0464744567871,795,0,2022-12-19 14:46:33.706
254,357.9701614379883,347.7773666381836,788.0,788,2022-12-19 14:46:33.737
255,357.1784973144531,347.41461753845215,790,786,2022-12-19 14:46:33.769
256,357.0882797241211,346.4764881134033,788,788,2022-12-19 14:46:33.806
257,355.46409606933594,345.6305980682373,784.0,785,2022-12-19 14:46:33.838
258,354.55577850341797,343.4938144683838,781.5,785,2022-12-19 14:46:33.869
259,351.4021301269531,340.4321765899658,782.0,787,2022-12-19 14:46:33.907
260,346.8051528930664,336.1108589172363,776,775,2022-12-19 14:46:33.938
261,341.96605682373047,330.54948806762695,781.0,777,2022-12-19 14:46:33.969
262,336.4982223510742,324.36902046203613,778,776,2022-12-19 14:46:34.007
263,331.9704055786133,319.0100955963135,782,779,2022-12-19 14:46:34.038
264,327.6106643676758,312.55946159362793,781.0,778,2022-12-19 14:46:34.069
265,324.2731475830078,306.71250343322754,782.0,785,2022-12-19 14:46:34.110
266,325.65765380859375,312.9004096984863,778,774,2022-12-19 14:46:34.141
267,321.96849822998047,304.34666633605957,781,779,2022-12-19 14:46:34.238
268,319.6281623840332,295.8249092102051,782,785,2022-12-19 14:46:34.254
269,317.80590057373047,291.57949447631836,784.0,786,2022-12-19 14:46:34.292
270,318.73559951782227,288.6061763763428,786.0,0,2022-12-19 14:46:34.307
271,317.83451080322266,285.7386016845703,791.0,0,2022-12-19 14:46:34.339
272,316.91104888916016,283.05627822875977,1293.0,0,2022-12-19 14:46:34.370
273,316.4202690124512,279.31334495544434,1285,0,2022-12-19 14:46:34.407
274,314.7715759277344,275.80724716186523,1322,1327,2022-12-19 14:46:34.439
275,314.08687591552734,272.35673904418945,1323.5,1339,2022-12-19 14:46:34.470
276,312.6805305480957,269.43360328674316,1422.5,0,2022-12-19 14:46:34.508
277,312.22681045532227,267.52758979797363,1872,0,2022-12-19 14:46:34.539
278,312.38712310791016,266.8934726715088,1795.0,0,2022-12-19 14:46:34.570
279,312.2216987609863,268.4673500061035,1414,1438,2022-12-19 14:46:34.608
280,313.0137825012207,269.60763931274414,1393.0,1391,2022-12-19 14:46:34.639
281,314.34112548828125,272.0353317260742,1319,1336,2022-12-19 14:46:34.670
282,316.3117790222168,274.60859298706055,1319.0,1322,2022-12-19 14:46:34.708
