,Unnamed: 0,X_Max,Y_Max,Dist_Max,X_Min,Y_Min,Dist_Min,X_Mean,Y_Mean,Dist_Mean,X_Var,Y_Var,Dist_Var,Answer,subject
59,59,34410.059452056885,14304.444193840029,27055.150884495317,415.1526322440124,405.5380057551713,-109375.0,5795.050156127609,3721.570314632888,-3003.448185381288,104797642.42047223,25186769.91998642,1485415608.1388328,password,1
60,60,34410.059452056885,14304.444193840029,27055.150884495317,415.1526322440124,405.5380057551713,-109375.0,5912.642863512493,3806.722217227637,-4668.380547504075,104225090.68219872,24937349.47341083,1463523302.1831064,password,1
61,61,34410.059452056885,14304.444193840029,27055.150884495317,415.1526322440124,330.9989569920252,-109375.0,5554.19803147415,3652.559220203755,-5783.447202628728,106753724.248334,25837602.032390643,1440190642.4459126,password,1
62,62,34410.059452056885,14304.444193840029,27055.150884495317,415.1526322440124,330.9989569920252,-109375.0,5490.81722128895,3700.6268123589134,-6612.348316580517,107232626.67615436,25596196.29191588,1428335232.0808592,password,1
63,63,34410.059452056885,14304.444193840029,27055.150884495317,415.1526322440124,330.9989569920252,-109375.0,5189.28591363383,3566.924554193294,-8968.902361845865,109050680.82966144,26323931.02166352,1336732152.895893,password,1
64,64,34410.059452056885,14304.444193840029,27055.150884495317,415.1526322440124,295.8377202351888,-109375.0,5152.358706719792,3452.724804514973,-9471.94100793212,109407310.09401429,26994661.226258665,1324583703.2367864,password,1
65,65,34410.059452056885,14304.444193840029,27055.150884495317,415.1526322440124,295.8377202351888,-109375.0,5486.973238535384,3843.99910300716,-11726.961783555387,107360611.15974796,26711660.74060656,1293266198.8346517,password,1
66,66,34410.059452056885,14304.444193840029,27055.150884495317,14.371880416083256,90.63195436430364,-109375.0,5405.276803954203,3772.6949553965287,-11383.69165409041,108272574.11089118,27244254.28980232,1300667387.6489096,password,1
67,67,34410.059452056885,18321.052193641663,-136.6026910730141,14.371880416083256,90.63195436430364,-109375.0,5837.462237239745,4407.243251379696,-14870.45674253994,111086723.72006632,42837702.79033464,1124404441.68266,password,1
68,68,34410.059452056885,18321.052193641663,-136.6026910730141,14.371880416083256,90.63195436430364,-109375.0,6010.500706709715,4634.329892743286,-15327.679312784623,109301106.49469636,41333977.7639572,1112677699.4567914,password,1
69,69,10712.44478225708,18321.052193641663,-136.6026910730141,14.371880416083256,90.63195436430364,-15625.0,2801.267422713133,3909.9602327234215,-5757.366812784625,9757757.7027349,31015008.67722197,28448182.345874056,password,1
70,70,10712.44478225708,18321.052193641663,-136.6026910730141,14.371880416083256,90.63195436430364,-15625.0,3049.4331289070387,4220.617904632978,-6589.832993846018,11173000.223614164,31263396.368106168,36277484.89636934,password,1
71,71,10712.44478225708,18321.052193641663,-136.6026910730141,14.371880416083256,90.63195436430364,-15625.0,3426.057872931334,4665.499047965162,-7282.353769469288,10680934.946617523,29397215.074913826,33063499.127987117,password,1
72,72,10712.44478225708,18321.052193641663,2081.1654526534858,14.371880416083256,90.63195436430364,-15625.0,3318.046255558612,4566.064614954474,-6683.612224203939,11186593.844224889,30160875.802207086,41140443.70360606,password,1
73,73,10712.44478225708,18321.052193641663,2081.1654526534858,14.371880416083256,90.63195436430364,-15625.0,3295.717479698046,4560.413082182831,-6384.956973642076,11300687.073069982,30212060.600440934,45086937.498832285,password,1
74,74,10712.44478225708,18321.052193641663,12396.69421487603,14.371880416083256,90.63195436430364,-15625.0,4212.60530357002,4756.755543876544,-5058.481996598919,14296935.79765565,28736859.27942894,78944588.77250583,password,1
75,75,10712.44478225708,18321.052193641663,12396.69421487603,14.371880416083256,90.63195436430364,-14568.1581685744,4269.412313478311,4502.94016553021,-2455.399270272175,14332699.05096004,29086372.56100825,85581606.70223719,password,1
76,76,10712.44478225708,18321.052193641663,12396.69421487603,725.3085165192507,459.4214850823336,-14568.1581685744,4593.766663198392,4623.243263643317,-1855.8015011648736,12317776.775675518,28051513.47597957,92266437.67364718,password,1
77,77,9809.131464682096,7060.747593641392,12396.69421487603,725.3085165192507,459.4214850823336,-14568.1581685744,3790.7937656485874,2908.7764531991834,-636.2753872130841,7847358.854481599,5257836.16981897,90995878.49471325,password,1
78,78,9809.131464682096,7060.747593641392,12396.69421487603,725.3085165192507,459.4214850823336,-14568.1581685744,4000.850373338582,2738.595373659276,988.675491049378,7520603.335947285,5635330.664971206,98596578.35593516,password,1
79,79,9809.131464682096,5978.376882753619,12396.69421487603,725.3085165192507,459.4214850823336,-14568.1581685744,4348.348026357005,2084.1381126235037,2980.212626845424,7428412.731651403,3632553.944264149,73376489.46817613,password,1
80,80,9809.131464682096,4779.810390313867,12396.69421487603,725.3085165192507,459.4214850823336,-8310.249307479224,3954.665918667556,1566.9902122128235,5131.472888147309,6892544.042135637,1831645.8895433203,35764334.93612663,password,1
81,81,9809.131464682096,45185.38713455223,78125.0,725.3085165192507,459.4214850823336,905.3870529651426,4454.778195326014,5607.547886636659,13774.997818895232,10036335.960060405,193940676.26448563,524683209.64276737,password,1
82,82,9809.131464682096,45185.38713455223,78125.0,164.29424285888672,434.0730607509591,-273.4375,4398.676767959977,5584.696163827456,13539.537523629882,10532762.044473052,194197011.16645697,531356365.6419845,password,1
83,83,150194.2952473958,45185.38713455223,4351111.11111111,164.29424285888672,434.0730607509591,-273.4375,19328.518757730744,8628.277330748935,448560.1099294444,2123320643.3367107,252166008.83500773,1880746750818.2231,password,1
84,84,150194.2952473958,45185.38713455223,4351111.11111111,164.29424285888672,434.0730607509591,-273.4375,21030.61200109084,8700.403596030757,464594.1137649807,2116285446.7777965,251197201.33864135,1867776652762.674,password,1
85,85,150194.2952473958,45185.38713455223,4351111.11111111,164.29424285888672,111.25579476350956,-273.4375,21786.965082821065,8437.418764497255,584158.9997886539,2094740008.852184,255371490.15784305,1890056559774.8477,password,1
86,86,150194.2952473958,45185.38713455223,4351111.11111111,164.29424285888672,111.25579476350956,-273.4375,22338.21577124316,8471.36853719301,588905.4722609532,2075080667.8319287,254844062.9471959,1884182109229.039,password,1
87,87,150194.2952473958,45185.38713455223,4351111.11111111,164.29424285888672,111.25579476350956,-273.4375,23262.285180330127,8392.474511895383,605324.6363134945,2043257385.587833,256185262.7029964,1865550500296.795,password,1
88,88,150194.2952473958,45185.38713455223,4351111.11111111,164.29424285888672,111.25579476350956,-273.4375,24131.00805429969,8508.96369603382,605740.8694040253,2014093530.8280857,254400731.3528356,1865001955253.3044,password,1
89,89,150194.2952473958,45185.38713455223,4351111.11111111,164.29424285888672,111.25579476350956,-273.4375,24517.716213869386,8572.239841494833,609042.7541525243,1999829913.630071,253316874.81150815,1860712154720.393,password,1
90,90,150194.2952473958,45185.38713455223,4351111.11111111,164.29424285888672,111.25579476350956,-41623.30905306972,24382.65984519956,9459.278413396383,604185.9788027729,2006531664.6888363,245878231.658471,1867446384563.299,password,1
91,91,150194.2952473958,30895.23315429712,4351111.11111111,164.29424285888672,111.25579476350956,-41623.30905306972,23462.525283166367,4979.500655628088,596431.3491731433,2045359716.448198,90906703.20254672,1877113078599.5952,password,1
92,92,150194.2952473958,30895.23315429712,4351111.11111111,332.715334715672,111.25579476350956,-470489.39298466704,25405.50016626773,5234.508679599733,549409.7536246765,1982515946.5629137,88981170.77194415,1961574518947.2285,password,1
93,93,49250.28483072941,24561.818440755203,1206054.6875,332.715334715672,111.25579476350956,-470489.39298466704,15311.099124601087,4601.167208245542,121409.7536246766,202222730.34011027,56876827.19904983,177574116715.68704,password,1
94,94,49250.28483072941,24561.818440755203,1206054.6875,332.715334715672,111.25579476350956,-470489.39298466704,13576.684310501005,4320.601820430562,105659.62607402386,187907648.59920636,58674432.3729454,178258323082.7892,password,1
95,95,49250.28483072941,24561.818440755203,168574.40166493235,332.715334715672,174.8711118407527,-470489.39298466704,13658.0744529418,4429.80684288484,-12016.155175976097,187755981.98927492,57772174.79279156,28978999039.78221,password,1
96,96,49250.28483072941,24561.818440755203,168574.40166493235,332.715334715672,174.8711118407527,-470489.39298466704,13873.357490917677,4399.604260620252,-12561.884607172256,185881164.048631,57968998.83327814,28902737023.36912,password,1
97,97,49250.28483072941,24561.818440755203,71111.1111111111,332.715334715672,138.4148637343642,-470489.39298466704,13298.714790175374,4374.70136337128,-26233.72920579845,191673357.8311585,58197232.41795902,25268670021.582333,password,1
98,98,49250.28483072941,24561.818440755203,1005202.9136316336,332.715334715672,138.4148637343642,-470489.39298466704,12768.344845994929,4175.733740330492,72829.74634050747,194916920.55006012,59581414.88860413,132386562499.50516,password,1
99,99,49250.28483072941,24561.818440755203,1005202.9136316336,332.715334715672,138.4148637343642,-470489.39298466704,12588.567142676053,4167.0343614720505,71817.14358992728,196482009.21360844,59640685.58377736,132472350463.02972,password,1
100,100,49250.28483072941,24561.818440755203,1005202.9136316336,332.715334715672,72.11996908002943,-470489.39298466704,12800.04850799108,3206.5179986138187,74040.41632348909,191692265.86173952,57105081.184099525,131961315290.07642,password,1
101,101,49250.28483072941,24561.818440755203,1005202.9136316336,3559.8733748755626,72.11996908002943,-470489.39298466704,13281.999275863727,3215.694807264378,75439.36176997617,180662496.18563825,57048437.581439964,131752510377.34196,password,1
102,102,49250.28483072941,24561.818440755203,1005202.9136316336,1673.5446068548977,72.11996908002943,-19390.581717451525,11489.949429161969,3004.836901709336,123945.1168853003,187640262.4482842,57601542.27184006,96434623195.8809,password,1
103,103,13185.7767701149,1331.1348398070486,1005202.9136316336,1673.5446068548977,72.11996908002943,-19390.581717451525,6805.700825306027,559.1022117823766,118806.3923619604,13998115.862382242,256262.76216228935,97302020095.67778,password,1
104,104,13185.7767701149,1331.1348398070486,1005202.9136316336,683.3111210245895,72.11996908002943,-22892.81997918834,5925.440361680265,577.4657128298111,114993.5646576704,16503840.170301892,243955.32563340312,98324948049.95796,password,1
105,105,10923.25264159654,1331.1348398070486,1005202.9136316336,683.3111210245895,46.383701923740304,-22892.81997918834,4839.745784751691,461.77348109155565,112896.3433387318,10774483.168879574,216902.55766136703,98768320143.70306,password,1
106,106,7862.0077047834275,1061.9426493093945,1005202.9136316336,539.8959003987405,46.383701923740304,-22892.81997918834,3801.4101106319113,371.2226667750673,108109.66279762876,7518732.46101224,123960.65969076609,99689166858.16312,password,1
107,107,7862.0077047834275,1255.1584551410106,1005202.9136316336,110.86836069599312,46.383701923740304,-22892.81997918834,3194.7986576809403,482.8970259157319,110959.44704245686,7996174.441951715,190897.4796799551,99287475975.78976,password,1
108,108,7862.0077047834275,1255.1584551410106,60353.798126951086,110.86836069599312,46.383701923740304,-60353.798126951086,2607.5416931948967,548.3522294136752,4403.77586659837,5657354.801524313,185291.69602033956,1080335957.530728,password,1
109,109,5152.223013442155,1255.1584551410106,60353.798126951086,110.86836069599312,46.383701923740304,-60353.798126951086,1855.7022574353757,490.32380097546974,3013.6899392546825,2531058.481222258,152736.13680715964,1023258554.2612276,password,1
110,110,5152.223013442155,1255.1584551410106,60353.798126951086,110.86836069599312,46.383701923740304,-60353.798126951086,1556.621787793813,527.8640381701268,1830.999932019605,2292917.980757772,131941.11745998345,1096129017.9217346,password,1
111,111,2407.798792170036,1255.1584551410106,60353.798126951086,110.86836069599312,46.383701923740304,-60353.798126951086,1085.6931880982988,488.05113197359,3889.8091151621657,747829.9958516662,152081.53531988963,1196790144.5466757,password,1
112,112,2407.798792170036,1255.1584551410106,60353.798126951086,110.86836069599312,1.8228124053194248,-60353.798126951086,960.7811971285468,400.67598872242223,2017.4808329307648,740682.9593735392,153181.49744246903,1187416554.4216835,password,1
113,113,2328.8310008291546,1255.1584551410106,60353.798126951086,110.86836069599312,1.8228124053194248,-60353.798126951086,766.5080745858999,499.88848005931766,-5990.285567535547,493399.80621410575,186307.83480313263,1513574014.4764583,password,1
114,114,2328.8310008291546,3144.3862835648897,97814.77627471382,110.86836069599312,1.8228124053194248,-60353.798126951086,719.687726773156,778.4764961842969,6080.474057854669,523977.5010242828,874893.0386231286,2517214327.276081,password,1
115,115,1757.0630568744084,3144.3862835648897,97814.77627471382,110.86836069599312,1.8228124053194248,-60353.798126951086,517.295787244149,1022.1329140460748,-292.1583281928746,209874.41018463732,1072179.5209600243,2891537910.211756,password,1
116,116,2323.3133845968773,5983.676176041395,97814.77627471382,110.86836069599312,1.8228124053194248,-60353.798126951086,695.6375356639626,1577.9378619859976,1164.657488664565,536888.9662444997,3424612.906704984,2913706857.617635,password,1
117,117,4496.984183788355,6196.741014719009,97814.77627471382,215.10764289715075,1.8228124053194248,-87890.625,1134.2491179731987,2072.0961179437977,-13659.784824030545,1890720.0940062455,5512083.151027279,3161467754.374605,password,1
118,118,4496.984183788355,6196.741014719009,97814.77627471382,215.10764289715075,1.8228124053194248,-598337.9501385042,1232.2103564948272,2234.7993900046376,-67458.20002518586,2122265.525029374,5318440.903143681,37686526791.66424,password,1
119,119,4496.984183788355,6196.741014719009,97814.77627471382,215.10764289715075,1.8228124053194248,-598337.9501385042,1517.358696705679,2512.01611564709,-69606.09536735309,2372290.2569013955,5006932.000544284,37337956178.14435,password,1
120,120,4496.984183788355,6196.741014719009,97814.77627471382,215.10764289715075,1.8228124053194248,-598337.9501385042,1598.1699422141012,2589.945498288869,-67108.69682416892,2267300.392068414,4710140.275502524,37613374323.25363,password,1
121,121,4496.984183788355,6196.741014719009,97814.77627471382,215.10764289715075,1.8228124053194248,-598337.9501385042,1755.2626685107778,2726.936320789669,-70347.31351391961,2110795.66126574,4134097.454333577,36982267451.52668,password,1
122,122,4770.27694591008,6196.741014719009,907388.1373569196,215.10764289715075,1096.596454854562,-598337.9501385042,2189.8478933860474,2988.0627869984896,20807.012687146325,2714188.7957242643,3234636.07796436,133481611248.39314,password,1
123,123,4770.27694591008,6196.741014719009,907388.1373569196,215.10764289715075,1226.8161674443936,-598337.9501385042,2576.540244358628,3049.723654403849,34850.20499984144,2727366.62890764,3013480.1376383323,132920930697.22511,password,1
124,124,4770.27694591008,6196.741014719009,907388.1373569196,304.9116055390841,1226.8161674443936,-598337.9501385042,2770.1821043101154,3000.0683410983256,24099.19828649748,2086177.881279955,3027691.077901216,132572477642.99773,password,1
125,125,4770.27694591008,6196.741014719009,907388.1373569196,1377.1811335441596,1226.8161674443936,-598337.9501385042,2894.545423495324,2923.232485085179,32761.11267046385,1559530.8508308204,3175024.995035711,131792477149.42668,password,1
126,126,4770.27694591008,6196.741014719009,907388.1373569196,611.1057690353472,1119.2821935361926,-598337.9501385042,2723.324661939171,2436.793086834659,25268.9170409113,2070044.7532105455,2232990.349164899,132656707490.06976,password,1
127,127,4770.27694591008,3253.8256213518625,907388.1373569196,477.5020103747646,581.4520791409079,-598337.9501385042,2321.3764445978118,1875.2641932768488,33152.59248794616,2101403.3741654945,694316.4437677498,131295757312.9768,password,1
128,128,4770.27694591008,3253.8256213518625,907388.1373569196,151.6938209531471,189.5427703857422,-60353.798126951086,2062.878282484057,1651.079071259794,100798.8875017966,2531051.866594951,919848.2965270752,82127090615.1738,password,1
129,129,4770.27694591008,2647.833150509652,907388.1373569196,151.6938209531471,108.58201045113458,-60353.798126951086,1763.9040015150754,1336.5547101697214,101423.23713759265,2672676.5133705386,788875.5122582021,81982473465.67857,password,1
